sample_id,genotype,block_number,replica_number,dev_stage,leaf_number,leaf_zone,dag,common_dev_stage,common_leaf_age,tissue_designation,developmental_stage_dap,dev_group,metabolite,intensity
D11B19T,B73,1,1,12,9,Tip,57,V10+,adult,B73_9_12,58,>9,SM_40_5_d16_1_24_4,1839
D12P29A,PT,2,2,12,9,Along,49,V10+,adult,PT_9_12,50,>9,SM_40_5_d16_1_24_4,1957
D11B111B,B73,1,1,12,11,Base,57,V10+,adult,B73_11_12,58,>9,SM_40_5_d16_1_24_4,3183
D11B111C,B73,1,1,12,11,Center,57,V10+,adult,B73_11_12,58,>9,SM_40_5_d16_1_24_4,18595
D11B111T,B73,1,1,12,11,Tip,57,V10+,adult,B73_11_12,58,>9,SM_40_5_d16_1_24_4,21976
D12P211A,PT,2,2,12,11,Along,49,V10+,adult,PT_11_12,50,>9,SM_40_5_d16_1_24_4,3021
D11B113B,B73,1,1,12,13,Base,57,V10+,young,B73_13_12,58,>9,SM_40_5_d16_1_24_4,15505
D11B113C,B73,1,1,12,13,Center,57,V10+,young,B73_13_12,58,>9,SM_40_5_d16_1_24_4,13663
D11B113T,B73,1,1,12,13,Tip,57,V10+,young,B73_13_12,58,>9,SM_40_5_d16_1_24_4,2621
D12C24A,CML312,2,2,11,4,Along,49,V10+,adult,CML312_4_11,50,>9,SM_40_5_d16_1_24_4,13230
D11B25C,B73,1,2,11,5,Center,57,V10+,adult,B73_5_11,58,>9,SM_40_5_d16_1_24_4,2991
D12C25A,CML312,2,2,11,5,Along,49,V10+,adult,CML312_5_11,50,>9,SM_40_5_d16_1_24_4,25628
D11B27B,B73,1,2,11,7,Base,57,V10+,adult,B73_7_11,58,>9,SM_40_5_d16_1_24_4,19445
D11C27B,CML312,1,2,11,7,Base,57,V10+,adult,CML312_7_11,58,>9,SM_40_5_d16_1_24_4,34635
D11B27C,B73,1,2,11,7,Center,57,V10+,adult,B73_7_11,58,>9,SM_40_5_d16_1_24_4,2515
D11C27C,CML312,1,2,11,7,Center,57,V10+,adult,CML312_7_11,58,>9,SM_40_5_d16_1_24_4,13797
D11B27T,B73,1,2,11,7,Tip,57,V10+,adult,B73_7_11,58,>9,SM_40_5_d16_1_24_4,28724
D11C27T,CML312,1,2,11,7,Tip,57,V10+,adult,CML312_7_11,58,>9,SM_40_5_d16_1_24_4,13898
D12C27A,CML312,2,2,11,7,Along,49,V10+,adult,CML312_7_11,50,>9,SM_40_5_d16_1_24_4,10871
D11B29B,B73,1,2,11,9,Base,57,V10+,adult,B73_9_11,58,>9,SM_40_5_d16_1_24_4,4506
D11C29B,CML312,1,2,11,9,Base,57,V10+,adult,CML312_9_11,58,>9,SM_40_5_d16_1_24_4,27836
D11B29C,B73,1,2,11,9,Center,57,V10+,adult,B73_9_11,58,>9,SM_40_5_d16_1_24_4,6175
D11C29C,CML312,1,2,11,9,Center,57,V10+,adult,CML312_9_11,58,>9,SM_40_5_d16_1_24_4,22094
D11B29T,B73,1,2,11,9,Tip,57,V10+,adult,B73_9_11,58,>9,SM_40_5_d16_1_24_4,2762
D11C29T,CML312,1,2,11,9,Tip,57,V10+,adult,CML312_9_11,58,>9,SM_40_5_d16_1_24_4,28690
D12C29A,CML312,2,2,11,9,Along,49,V10+,adult,CML312_9_11,50,>9,SM_40_5_d16_1_24_4,19817
D11B211B,B73,1,2,11,11,Base,57,V10+,young,B73_11_11,58,>9,SM_40_5_d16_1_24_4,18377
D11C211B,CML312,1,2,11,11,Base,57,V10+,young,CML312_11_11,58,>9,SM_40_5_d16_1_24_4,3356
D11B211C,B73,1,2,11,11,Center,57,V10+,young,B73_11_11,58,>9,SM_40_5_d16_1_24_4,17468
D11C211C,CML312,1,2,11,11,Center,57,V10+,young,CML312_11_11,58,>9,SM_40_5_d16_1_24_4,14968
D11B211T,B73,1,2,11,11,Tip,57,V10+,young,B73_11_11,58,>9,SM_40_5_d16_1_24_4,3878
D11C211T,CML312,1,2,11,11,Tip,57,V10+,young,CML312_11_11,58,>9,SM_40_5_d16_1_24_4,1614
D12C211A,CML312,2,2,11,11,Along,49,V10+,young,CML312_11_11,50,>9,SM_40_5_d16_1_24_4,1699
D11B213B,B73,1,2,11,13,Base,57,V10+,young,B73_13_11,58,>9,SM_40_5_d16_1_24_4,4816
D11C213B,CML312,1,2,11,13,Base,57,V10+,young,CML312_13_11,58,>9,SM_40_5_d16_1_24_4,13797
D11B213C,B73,1,2,11,13,Center,57,V10+,young,B73_13_11,58,>9,SM_40_5_d16_1_24_4,1487
D11C213C,CML312,1,2,11,13,Center,57,V10+,young,CML312_13_11,58,>9,SM_40_5_d16_1_24_4,2762
D11B213T,B73,1,2,11,13,Tip,57,V10+,young,B73_13_11,58,>9,SM_40_5_d16_1_24_4,16953
D11C213T,CML312,1,2,11,13,Tip,57,V10+,young,CML312_13_11,58,>9,SM_40_5_d16_1_24_4,11490
D12C213A,CML312,2,2,11,13,Along,49,V10+,young,CML312_13_11,50,>9,SM_40_5_d16_1_24_4,4024
D12B14A,B73,2,1,10,4,Along,49,V10+,adult,B73_4_10,50,>9,SM_40_5_d16_1_24_4,24052
D12C14A,CML312,2,1,10,4,Along,49,V10+,adult,CML312_4_10,50,>9,SM_40_5_d16_1_24_4,40648
D12C15A,CML312,2,1,10,5,Along,49,V10+,adult,CML312_5_10,50,>9,SM_40_5_d16_1_24_4,25735
D12C17A,CML312,2,1,10,7,Along,49,V10+,adult,CML312_7_10,50,>9,SM_40_5_d16_1_24_4,12361
D12C19A,CML312,2,1,10,9,Along,49,V10+,adult,CML312_9_10,50,>9,SM_40_5_d16_1_24_4,4544
D12C111A,CML312,2,1,10,11,Along,49,V10+,young,CML312_11_10,50,>9,SM_40_5_d16_1_24_4,2456
D12C113A,CML312,2,1,10,13,Along,49,V10+,young,CML312_13_10,50,>9,SM_40_5_d16_1_24_4,12498
D12B24A,B73,2,2,9,4,Along,49,V7-V9,adult,B73_4_9,50,7-9,SM_40_5_d16_1_24_4,5207
D12B15A,B73,2,1,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,SM_40_5_d16_1_24_4,2684
D12B25A,B73,2,2,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,SM_40_5_d16_1_24_4,3123
D12B27A,B73,2,2,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,SM_40_5_d16_1_24_4,16294
D12B17A,B73,2,1,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,SM_40_5_d16_1_24_4,24321
D12B19A,B73,2,1,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,SM_40_5_d16_1_24_4,2272
D12B29A,B73,2,2,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,SM_40_5_d16_1_24_4,4657
D12B111A,B73,2,1,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,SM_40_5_d16_1_24_4,3733
D12B211A,B73,2,2,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,SM_40_5_d16_1_24_4,3969
D12B113A,B73,2,1,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,SM_40_5_d16_1_24_4,4031
D12B213A,B73,2,2,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,SM_40_5_d16_1_24_4,6849
D12P14A,PT,2,1,8,4,Along,49,V7-V9,adult,PT_4_8,50,7-9,SM_40_5_d16_1_24_4,12756
D13C14A,CML312,3,1,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,SM_40_5_d16_1_24_4,3398
D13C24A,CML312,3,2,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,SM_40_5_d16_1_24_4,12973
D13P14A,PT,3,1,8,4,Along,40,V7-V9,adult,PT_4_8,40,7-9,SM_40_5_d16_1_24_4,31224
D12P15A,PT,2,1,8,5,Along,49,V7-V9,adult,PT_5_8,50,7-9,SM_40_5_d16_1_24_4,4288
D13C25A,CML312,3,2,8,5,Along,40,V7-V9,adult,CML312_5_8,40,7-9,SM_40_5_d16_1_24_4,2973
D13P15A,PT,3,1,8,5,Along,40,V7-V9,adult,PT_5_8,40,7-9,SM_40_5_d16_1_24_4,3420
D12P17A,PT,2,1,8,7,Along,49,V7-V9,adult,PT_7_8,50,7-9,SM_40_5_d16_1_24_4,18930
D13C17A,CML312,3,1,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,SM_40_5_d16_1_24_4,18086
D13C27A,CML312,3,2,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,SM_40_5_d16_1_24_4,3057
D13P17A,PT,3,1,8,7,Along,40,V7-V9,adult,PT_7_8,40,7-9,SM_40_5_d16_1_24_4,19519
D12P19A,PT,2,1,8,9,Along,49,V7-V9,young,PT_9_8,50,7-9,SM_40_5_d16_1_24_4,5329
D13C19A,CML312,3,1,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,SM_40_5_d16_1_24_4,11440
D13C29A,CML312,3,2,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,SM_40_5_d16_1_24_4,3835
D13P19A,PT,3,1,8,9,Along,40,V7-V9,young,PT_9_8,40,7-9,SM_40_5_d16_1_24_4,14592
D12P111A,PT,2,1,8,11,Along,49,V7-V9,young,PT_11_8,50,7-9,SM_40_5_d16_1_24_4,3014
D12P113A,PT,2,1,8,13,Along,49,V7-V9,young,PT_13_8,50,7-9,SM_40_5_d16_1_24_4,14616
D13P24A,PT,3,2,7,4,Along,40,V7-V9,adult,PT_4_7,40,>9,SM_40_5_d16_1_24_4,3336
D13P25A,PT,3,2,7,5,Along,40,V7-V9,adult,PT_5_7,40,>9,SM_40_5_d16_1_24_4,18272
D13P27A,PT,3,2,7,7,Along,40,V7-V9,young,PT_7_7,40,>9,SM_40_5_d16_1_24_4,13560
D13P29A,PT,3,2,7,9,Along,40,V7-V9,young,PT_9_7,40,>9,SM_40_5_d16_1_24_4,14986
D13B14A,B73,3,1,6,4,Along,40,V6-,adult,B73_4_6,40,4-6,SM_40_5_d16_1_24_4,6496
D13B24A,B73,3,2,6,4,Along,40,V6-,adult,B73_4_6,40,4-6,SM_40_5_d16_1_24_4,11942
D14C24A,CML312,4,2,6,4,Along,26,V6-,adult,CML312_4_6,28,4-6,SM_40_5_d16_1_24_4,7182
D13B15A,B73,3,1,6,5,Along,40,V6-,adult,B73_5_6,40,4-6,SM_40_5_d16_1_24_4,3829
D13B25A,B73,3,2,6,5,Along,40,V6-,adult,B73_5_6,40,4-6,SM_40_5_d16_1_24_4,4386
D14C25A,CML312,4,2,6,5,Along,26,V6-,adult,CML312_5_6,28,4-6,SM_40_5_d16_1_24_4,2645
D13B17A,B73,3,1,6,7,Along,40,V6-,young,B73_7_6,40,4-6,SM_40_5_d16_1_24_4,4324
D13B27A,B73,3,2,6,7,Along,40,V6-,young,B73_7_6,40,4-6,SM_40_5_d16_1_24_4,14795
D14C27A,CML312,4,2,6,7,Along,26,V6-,young,CML312_7_6,28,4-6,SM_40_5_d16_1_24_4,13510
D14P24A,PT,4,2,5,4,Along,27,V6-,adult,PT_4_5,28,4-6,SM_40_5_d16_1_24_4,2945
D14C14A,CML312,4,1,5,4,Along,26,V6-,adult,CML312_4_5,28,4-6,SM_40_5_d16_1_24_4,3132
D14C15A,CML312,4,1,5,5,Along,26,V6-,young,CML312_5_5,28,4-6,SM_40_5_d16_1_24_4,2253
D14P25A,PT,4,2,5,5,Along,27,V6-,young,PT_5_5,28,4-6,SM_40_5_d16_1_24_4,1202
D14P27A,PT,4,2,5,7,Along,27,V6-,young,PT_7_5,28,4-6,SM_40_5_d16_1_24_4,2190
D14C17A,CML312,4,1,5,7,Along,26,V6-,young,CML312_7_5,28,4-6,SM_40_5_d16_1_24_4,4834
D14B14A,B73,4,1,4,4,Along,27,V6-,young,B73_4_4,28,4-6,SM_40_5_d16_1_24_4,21330
D14B24A,B73,4,2,4,4,Along,28,V6-,young,B73_4_4,28,4-6,SM_40_5_d16_1_24_4,5948
D14P14A,PT,4,1,4,4,Along,28,V6-,young,PT_4_4,28,4-6,SM_40_5_d16_1_24_4,3216
D14B15A,B73,4,1,4,5,Along,27,V6-,young,B73_5_4,28,4-6,SM_40_5_d16_1_24_4,19376
D14B25A,B73,4,2,4,5,Along,28,V6-,young,B73_5_4,28,4-6,SM_40_5_d16_1_24_4,3894
D14P15A,PT,4,1,4,5,Along,28,V6-,young,PT_5_4,28,4-6,SM_40_5_d16_1_24_4,11295
D11C15B,CML312,1,1,14,5,Base,57,V10+,adult,CML312_5_14,58,>9,SQDG_32_0_16_0_16_1,3971
D11C15C,CML312,1,1,14,5,Center,57,V10+,adult,CML312_5_14,58,>9,SQDG_32_0_16_0_16_1,4538
D11C15T,CML312,1,1,14,5,Tip,57,V10+,adult,CML312_5_14,58,>9,SQDG_32_0_16_0_16_1,691
D11C17B,CML312,1,1,14,7,Base,57,V10+,adult,CML312_7_14,58,>9,SQDG_32_0_16_0_16_1,6634
D11P17B,PT,1,1,14,7,Base,57,V10+,adult,PT_7_14,58,>9,SQDG_32_0_16_0_16_1,180
D11P27B,PT,1,2,14,7,Base,57,V10+,adult,PT_7_14,58,>9,SQDG_32_0_16_0_16_1,3160
D11P17C,PT,1,1,14,7,Center,57,V10+,adult,PT_7_14,58,>9,SQDG_32_0_16_0_16_1,5249
D11P27C,PT,1,2,14,7,Center,57,V10+,adult,PT_7_14,58,>9,SQDG_32_0_16_0_16_1,4306
D11C17C,CML312,1,1,14,7,Center,57,V10+,adult,CML312_7_14,58,>9,SQDG_32_0_16_0_16_1,6120
D11C17T,CML312,1,1,14,7,Tip,57,V10+,adult,CML312_7_14,58,>9,SQDG_32_0_16_0_16_1,5505
D11P17T,PT,1,1,14,7,Tip,57,V10+,adult,PT_7_14,58,>9,SQDG_32_0_16_0_16_1,5135
D11P27T,PT,1,2,14,7,Tip,57,V10+,adult,PT_7_14,58,>9,SQDG_32_0_16_0_16_1,4646
D11C19B,CML312,1,1,14,9,Base,57,V10+,adult,CML312_9_14,58,>9,SQDG_32_0_16_0_16_1,6931
D11P19B,PT,1,1,14,9,Base,57,V10+,adult,PT_9_14,58,>9,SQDG_32_0_16_0_16_1,7667
D11P29B,PT,1,2,14,9,Base,57,V10+,adult,PT_9_14,58,>9,SQDG_32_0_16_0_16_1,4589
D11P19C,PT,1,1,14,9,Center,57,V10+,adult,PT_9_14,58,>9,SQDG_32_0_16_0_16_1,5199
D11P29C,PT,1,2,14,9,Center,57,V10+,adult,PT_9_14,58,>9,SQDG_32_0_16_0_16_1,7289
D11C19C,CML312,1,1,14,9,Center,57,V10+,adult,CML312_9_14,58,>9,SQDG_32_0_16_0_16_1,4595
D11C19T,CML312,1,1,14,9,Tip,57,V10+,adult,CML312_9_14,58,>9,SQDG_32_0_16_0_16_1,4871
D11P19T,PT,1,1,14,9,Tip,57,V10+,adult,PT_9_14,58,>9,SQDG_32_0_16_0_16_1,5211
D11P29T,PT,1,2,14,9,Tip,57,V10+,adult,PT_9_14,58,>9,SQDG_32_0_16_0_16_1,5091
D11C111B,CML312,1,1,14,11,Base,57,V10+,adult,CML312_11_14,58,>9,SQDG_32_0_16_0_16_1,2642
D11P111B,PT,1,1,14,11,Base,57,V10+,adult,PT_11_14,58,>9,SQDG_32_0_16_0_16_1,7912
D11P211B,PT,1,2,14,11,Base,57,V10+,adult,PT_11_14,58,>9,SQDG_32_0_16_0_16_1,7020
D11P111C,PT,1,1,14,11,Center,57,V10+,adult,PT_11_14,58,>9,SQDG_32_0_16_0_16_1,6488
D11P211C,PT,1,2,14,11,Center,57,V10+,adult,PT_11_14,58,>9,SQDG_32_0_16_0_16_1,4220
D11C111C,CML312,1,1,14,11,Center,57,V10+,adult,CML312_11_14,58,>9,SQDG_32_0_16_0_16_1,1917
D11P111T,PT,1,1,14,11,Tip,57,V10+,adult,PT_11_14,58,>9,SQDG_32_0_16_0_16_1,8144
D11P211T,PT,1,2,14,11,Tip,57,V10+,adult,PT_11_14,58,>9,SQDG_32_0_16_0_16_1,5168
D11C111T,CML312,1,1,14,11,Tip,57,V10+,adult,CML312_11_14,58,>9,SQDG_32_0_16_0_16_1,5991
D11C113B,CML312,1,1,14,13,Base,57,V10+,adult,CML312_13_14,58,>9,SQDG_32_0_16_0_16_1,5824
D11P113B,PT,1,1,14,13,Base,57,V10+,adult,PT_13_14,58,>9,SQDG_32_0_16_0_16_1,7973
D11P213B,PT,1,2,14,13,Base,57,V10+,adult,PT_13_14,58,>9,SQDG_32_0_16_0_16_1,5718
D11C113C,CML312,1,1,14,13,Center,57,V10+,adult,CML312_13_14,58,>9,SQDG_32_0_16_0_16_1,5423
D11P113C,PT,1,1,14,13,Center,57,V10+,adult,PT_13_14,58,>9,SQDG_32_0_16_0_16_1,6323
D11P213C,PT,1,2,14,13,Center,57,V10+,adult,PT_13_14,58,>9,SQDG_32_0_16_0_16_1,4933
D11P113T,PT,1,1,14,13,Tip,57,V10+,adult,PT_13_14,58,>9,SQDG_32_0_16_0_16_1,8899
D11P213T,PT,1,2,14,13,Tip,57,V10+,adult,PT_13_14,58,>9,SQDG_32_0_16_0_16_1,5497
D11C113T,CML312,1,1,14,13,Tip,57,V10+,adult,CML312_13_14,58,>9,SQDG_32_0_16_0_16_1,5218
D12P24A,PT,2,2,12,4,Along,49,V10+,adult,PT_4_12,50,>9,SQDG_32_0_16_0_16_1,4527
D11B15B,B73,1,1,12,5,Base,57,V10+,adult,B73_5_12,58,>9,SQDG_32_0_16_0_16_1,7743
D11B15C,B73,1,1,12,5,Center,57,V10+,adult,B73_5_12,58,>9,SQDG_32_0_16_0_16_1,7026
D11B15T,B73,1,1,12,5,Tip,57,V10+,adult,B73_5_12,58,>9,SQDG_32_0_16_0_16_1,5953
D12P25A,PT,2,2,12,5,Along,49,V10+,adult,PT_5_12,50,>9,SQDG_32_0_16_0_16_1,4871
D11B17B,B73,1,1,12,7,Base,57,V10+,adult,B73_7_12,58,>9,SQDG_32_0_16_0_16_1,6610
D11B17C,B73,1,1,12,7,Center,57,V10+,adult,B73_7_12,58,>9,SQDG_32_0_16_0_16_1,6561
D11B17T,B73,1,1,12,7,Tip,57,V10+,adult,B73_7_12,58,>9,SQDG_32_0_16_0_16_1,8043
D12P27A,PT,2,2,12,7,Along,49,V10+,adult,PT_7_12,50,>9,SQDG_32_0_16_0_16_1,6838
D11B19B,B73,1,1,12,9,Base,57,V10+,adult,B73_9_12,58,>9,SQDG_32_0_16_0_16_1,7406
D11B19C,B73,1,1,12,9,Center,57,V10+,adult,B73_9_12,58,>9,SQDG_32_0_16_0_16_1,5032
D11B19T,B73,1,1,12,9,Tip,57,V10+,adult,B73_9_12,58,>9,SQDG_32_0_16_0_16_1,6902
D12P29A,PT,2,2,12,9,Along,49,V10+,adult,PT_9_12,50,>9,SQDG_32_0_16_0_16_1,6587
D11B111B,B73,1,1,12,11,Base,57,V10+,adult,B73_11_12,58,>9,SQDG_32_0_16_0_16_1,9483
D11B111C,B73,1,1,12,11,Center,57,V10+,adult,B73_11_12,58,>9,SQDG_32_0_16_0_16_1,6171
D11B111T,B73,1,1,12,11,Tip,57,V10+,adult,B73_11_12,58,>9,SQDG_32_0_16_0_16_1,7052
D12P211A,PT,2,2,12,11,Along,49,V10+,adult,PT_11_12,50,>9,SQDG_32_0_16_0_16_1,6690
D11B113B,B73,1,1,12,13,Base,57,V10+,young,B73_13_12,58,>9,SQDG_32_0_16_0_16_1,10378
D11B113C,B73,1,1,12,13,Center,57,V10+,young,B73_13_12,58,>9,SQDG_32_0_16_0_16_1,6146
D11B113T,B73,1,1,12,13,Tip,57,V10+,young,B73_13_12,58,>9,SQDG_32_0_16_0_16_1,8238
D12C24A,CML312,2,2,11,4,Along,49,V10+,adult,CML312_4_11,50,>9,SQDG_32_0_16_0_16_1,6049
D11B25C,B73,1,2,11,5,Center,57,V10+,adult,B73_5_11,58,>9,SQDG_32_0_16_0_16_1,6514
D12C25A,CML312,2,2,11,5,Along,49,V10+,adult,CML312_5_11,50,>9,SQDG_32_0_16_0_16_1,1347
D11B27B,B73,1,2,11,7,Base,57,V10+,adult,B73_7_11,58,>9,SQDG_32_0_16_0_16_1,7031
D11C27B,CML312,1,2,11,7,Base,57,V10+,adult,CML312_7_11,58,>9,SQDG_32_0_16_0_16_1,3248
D11B27C,B73,1,2,11,7,Center,57,V10+,adult,B73_7_11,58,>9,SQDG_32_0_16_0_16_1,1466
D11C27C,CML312,1,2,11,7,Center,57,V10+,adult,CML312_7_11,58,>9,SQDG_32_0_16_0_16_1,1802
D11B27T,B73,1,2,11,7,Tip,57,V10+,adult,B73_7_11,58,>9,SQDG_32_0_16_0_16_1,7048
D11C27T,CML312,1,2,11,7,Tip,57,V10+,adult,CML312_7_11,58,>9,SQDG_32_0_16_0_16_1,5140
D12C27A,CML312,2,2,11,7,Along,49,V10+,adult,CML312_7_11,50,>9,SQDG_32_0_16_0_16_1,4656
D11B29B,B73,1,2,11,9,Base,57,V10+,adult,B73_9_11,58,>9,SQDG_32_0_16_0_16_1,8532
D11C29B,CML312,1,2,11,9,Base,57,V10+,adult,CML312_9_11,58,>9,SQDG_32_0_16_0_16_1,6884
D11B29C,B73,1,2,11,9,Center,57,V10+,adult,B73_9_11,58,>9,SQDG_32_0_16_0_16_1,6716
D11C29C,CML312,1,2,11,9,Center,57,V10+,adult,CML312_9_11,58,>9,SQDG_32_0_16_0_16_1,5397
D11B29T,B73,1,2,11,9,Tip,57,V10+,adult,B73_9_11,58,>9,SQDG_32_0_16_0_16_1,6908
D11C29T,CML312,1,2,11,9,Tip,57,V10+,adult,CML312_9_11,58,>9,SQDG_32_0_16_0_16_1,5774
D12C29A,CML312,2,2,11,9,Along,49,V10+,adult,CML312_9_11,50,>9,SQDG_32_0_16_0_16_1,4542
D11B211B,B73,1,2,11,11,Base,57,V10+,young,B73_11_11,58,>9,SQDG_32_0_16_0_16_1,10612
D11C211B,CML312,1,2,11,11,Base,57,V10+,young,CML312_11_11,58,>9,SQDG_32_0_16_0_16_1,7860
D11B211C,B73,1,2,11,11,Center,57,V10+,young,B73_11_11,58,>9,SQDG_32_0_16_0_16_1,9328
D11C211C,CML312,1,2,11,11,Center,57,V10+,young,CML312_11_11,58,>9,SQDG_32_0_16_0_16_1,3430
D11B211T,B73,1,2,11,11,Tip,57,V10+,young,B73_11_11,58,>9,SQDG_32_0_16_0_16_1,8467
D11C211T,CML312,1,2,11,11,Tip,57,V10+,young,CML312_11_11,58,>9,SQDG_32_0_16_0_16_1,6850
D12C211A,CML312,2,2,11,11,Along,49,V10+,young,CML312_11_11,50,>9,SQDG_32_0_16_0_16_1,5849
D11B213B,B73,1,2,11,13,Base,57,V10+,young,B73_13_11,58,>9,SQDG_32_0_16_0_16_1,9358
D11C213B,CML312,1,2,11,13,Base,57,V10+,young,CML312_13_11,58,>9,SQDG_32_0_16_0_16_1,5653
D11B213C,B73,1,2,11,13,Center,57,V10+,young,B73_13_11,58,>9,SQDG_32_0_16_0_16_1,6904
D11C213C,CML312,1,2,11,13,Center,57,V10+,young,CML312_13_11,58,>9,SQDG_32_0_16_0_16_1,6560
D11B213T,B73,1,2,11,13,Tip,57,V10+,young,B73_13_11,58,>9,SQDG_32_0_16_0_16_1,6486
D11C213T,CML312,1,2,11,13,Tip,57,V10+,young,CML312_13_11,58,>9,SQDG_32_0_16_0_16_1,7612
D12C213A,CML312,2,2,11,13,Along,49,V10+,young,CML312_13_11,50,>9,SQDG_32_0_16_0_16_1,5689
D12B14A,B73,2,1,10,4,Along,49,V10+,adult,B73_4_10,50,>9,SQDG_32_0_16_0_16_1,5964
D12C14A,CML312,2,1,10,4,Along,49,V10+,adult,CML312_4_10,50,>9,SQDG_32_0_16_0_16_1,3453
D12C15A,CML312,2,1,10,5,Along,49,V10+,adult,CML312_5_10,50,>9,SQDG_32_0_16_0_16_1,4502
D12C17A,CML312,2,1,10,7,Along,49,V10+,adult,CML312_7_10,50,>9,SQDG_32_0_16_0_16_1,5148
D12C19A,CML312,2,1,10,9,Along,49,V10+,adult,CML312_9_10,50,>9,SQDG_32_0_16_0_16_1,7467
D12C111A,CML312,2,1,10,11,Along,49,V10+,young,CML312_11_10,50,>9,SQDG_32_0_16_0_16_1,9495
D12C113A,CML312,2,1,10,13,Along,49,V10+,young,CML312_13_10,50,>9,SQDG_32_0_16_0_16_1,6637
D12B24A,B73,2,2,9,4,Along,49,V7-V9,adult,B73_4_9,50,7-9,SQDG_32_0_16_0_16_1,6432
D12B15A,B73,2,1,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,SQDG_32_0_16_0_16_1,5573
D12B25A,B73,2,2,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,SQDG_32_0_16_0_16_1,7241
D12B27A,B73,2,2,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,SQDG_32_0_16_0_16_1,7403
D12B17A,B73,2,1,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,SQDG_32_0_16_0_16_1,7041
D12B19A,B73,2,1,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,SQDG_32_0_16_0_16_1,5865
D12B29A,B73,2,2,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,SQDG_32_0_16_0_16_1,8959
D12B111A,B73,2,1,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,SQDG_32_0_16_0_16_1,6295
D12B211A,B73,2,2,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,SQDG_32_0_16_0_16_1,8612
D12B113A,B73,2,1,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,SQDG_32_0_16_0_16_1,9726
D12B213A,B73,2,2,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,SQDG_32_0_16_0_16_1,13332
D12P14A,PT,2,1,8,4,Along,49,V7-V9,adult,PT_4_8,50,7-9,SQDG_32_0_16_0_16_1,6075
D13C14A,CML312,3,1,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,SQDG_32_0_16_0_16_1,1336
D13C24A,CML312,3,2,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,SQDG_32_0_16_0_16_1,4322
D13P14A,PT,3,1,8,4,Along,40,V7-V9,adult,PT_4_8,40,7-9,SQDG_32_0_16_0_16_1,649
D12P15A,PT,2,1,8,5,Along,49,V7-V9,adult,PT_5_8,50,7-9,SQDG_32_0_16_0_16_1,2505
D13C25A,CML312,3,2,8,5,Along,40,V7-V9,adult,CML312_5_8,40,7-9,SQDG_32_0_16_0_16_1,1675
D13P15A,PT,3,1,8,5,Along,40,V7-V9,adult,PT_5_8,40,7-9,SQDG_32_0_16_0_16_1,10134
D12P17A,PT,2,1,8,7,Along,49,V7-V9,adult,PT_7_8,50,7-9,SQDG_32_0_16_0_16_1,6518
D13C17A,CML312,3,1,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,SQDG_32_0_16_0_16_1,7584
D13C27A,CML312,3,2,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,SQDG_32_0_16_0_16_1,8381
D13P17A,PT,3,1,8,7,Along,40,V7-V9,adult,PT_7_8,40,7-9,SQDG_32_0_16_0_16_1,6454
D12P19A,PT,2,1,8,9,Along,49,V7-V9,young,PT_9_8,50,7-9,SQDG_32_0_16_0_16_1,5064
D13C19A,CML312,3,1,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,SQDG_32_0_16_0_16_1,7726
D13C29A,CML312,3,2,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,SQDG_32_0_16_0_16_1,7555
D13P19A,PT,3,1,8,9,Along,40,V7-V9,young,PT_9_8,40,7-9,SQDG_32_0_16_0_16_1,7455
D12P111A,PT,2,1,8,11,Along,49,V7-V9,young,PT_11_8,50,7-9,SQDG_32_0_16_0_16_1,7401
