id,block,planting_date,days_after_planting,genotype,replica,developmental_stage,leaf,zone,Acylcarnitine_12:1,Acylcarnitine 15:3,BMP_15:1_22:6,CE_20:3,CE_20:3,CE_20:3,CE_20:4,Cer_NS_d18:2_18:1,Cer_NS_d18:2_20:1,Ceramide_C17,Ceramide_C17,Ceramide_C17 ,Cholesterol,Cholesterol_d7,CSH_posESI _004,CSH_posESI_015,CSH_posESI_022,CSH_posESI_027,CSH_posESI_027,CSH_posESI_041,CSH_posESI _057,CSH_posESI _104,CSH_posESI _137,CSH_posESI _156,CSH_posESI _205,CSH_posESI _211,CSH_posESI _215,CSH_posESI _275,CSH_posESI _288,CSH_posESI _296,CUDA,DG_12:0_12:0_0:0,DG_12:0_12:0_0:0,DG_18:1_2:0_0:0,DG_18:1_2:0_0:0,DG_34:1,DG_34:1,DG_36:2,DG_36:3,DG_36:4,DG_16:0_18:2,DG_16:0_18:3,DG_16:1_18:3,DG_18:0_18:3,DG_18:2_18:2,DG_18:2_18:3,DG_18:3_18:3,DGDG_16:0_16:0,DGDG_16:0_16:1,DGDG_15:0_18:3,DGDG_16:0_18:0,DGDG_16:0_18:1,DGDG_16:0_18:2,DGDG_16:1_18:3,DGDG_16:1_18:3,DGDG_16:2_18:3,DGDG_17:0_18:2,DGDG_17:0_18:3,DGDG_17:2_18:3,DGDG_17:2_18:4,DGDG_18:0_18:1,DGDG_18:0_18:2,DGDG_18:0_18:3,DGDG_18:1_18:3,DGDG_18:3_18:3,DGDG_19:0_18:3,DGDG_19:1_18:3,DGDG_19:2_18:3,DGDG_20:0_18:2,DGDG_20:1_18:4,DGDG_18:3_20:3,DGDG_22:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:3,DGDG_25:0_18:2,DGDG_25:0_18:3,DGDG_26:0_18:2,DGDG_26:0_18:2,GlcCer_d40:1,GlcCer_NS_d18:2_16:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_20:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_24:1,LPC_16:0,LPC_17:0,LPC_18:0,LPC_18:1,LPC_18:2,LPC_18:3,LPC_20:1,LPC_20:5,LPE_17:1,LysoPC_16:1,LysoPC_18:1,LysoPC_18:2,LysoPE_18:2,LysoPE_18:3,MG_17:0_0:0_0:0,MG_17:0_0:0_0:0,MG_17:0_0:0_0:0,MGDG_16:0_18:1,MGDG_16:0_18:2,MGDG_16:0_18:3,MGDG_16:1_18:3,MGDG_16:1_18:3,MGDG_16:3_18:3,MGDG_17:0_18:3,MGDG_18:0_18:3,MGDG_18:1_18:2,MGDG_18:2_18:2,MGDG_18:2_18:4,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:4,MGDG_16:0_22:1,MGDG_20:2_18:3,MGDG_18:3_20:3,PC_16:0_9:0_CHO,PC_25:0,PC_30:0,PC_31:0,PC_32:0,PC_32:1 ,PC_32:2 ,PC_33:1 ,PC_33:2 ,PC_34:0 ,PC_34:1 ,PC_34:2 ,PC_34:2,PC_34:2,PC_34:4,PC_35:1 ,PC_35:2 ,PC_35:3 ,PC_36:1 ,PC_36:2 ,PC_36:2 ,PC_36:3 A ,PC_36:4_B ,PC_36:4_C,PC_36:4_C ,PC_36:5_B,PC_37:2 ,PC_37:3 ,PC_38:2 ,PC_38:3 ,PC_38:4_A ,PC_38:5_A,PC_40:6_B,PC_p36:4__PC_o36:5 ,PC_p38:2__PC_o38:3,PC_p38:4__PC_o38:5_B,PC_p42:3__PC_o42:4 ,PC_16:0_18:2,PC_16:0_18:3,PC_18:2_18:3,PC_18:2_18:3,PC_18:2_18:4,PC_18:3_18:3,PC_18:3_18:3,PC_18:2_20:2,PC_20:2_18:3,PC_16:1_26:2,PC_25:0_18:2,PC_24:1_19:2,PC_22:1_22:1,PE_17:0_17:0,PE_34:2,PE_p38:5__PE_o38:6,PE_16:0_18:1,PE_16:1_18:3,PE_18:0_18:2,PE_18:0_18:3,PE_18:2_18:3,PE_18:3_18:3,PE_22:3_16:4,PE_21:1_21:1,PE_26:0_16:3,PE_17:0_26:2,PE_22:1_22:1,PG_16:0_16:0,PG_16:0_16:1,PG_16:0_18:2,PG_16:0_18:3,PG_16:0_18:4,PG_16:1_18:3,PG_16:1_18:4,PG_18:3_18:3,PG_18:3_18:4,PlasmenylPC_P14:0_18:2,PlasmenylPC_P14:0_21:2,PlasmenylPC_P14:0_22:2,PS_24:0_18:2,SM_d34:1,SM_d35:1,SM_d36:1,SM_d40:1,SM_d17:3_20:4,SM_d17:3_22:7,SM_d16:3_23:6,SM_d16:1_24:3,SM_d16:2_24:2,SM_d16:1_24:4,Sphingosine_d17:1,SQDG_16:0_16:1,SQDG_15:0_18:3,SQDG_16:0_18:1,SQDG_16:0_18:3,SQDG_16:1_18:3,SQDG_17:0_18:3,SQDG_18:0_18:3,SQDG_18:2_18:3,SQDG_18:3_20:3,SQDG_16:0_16:0,SQDG_18:2_18:2,TG_14:0_14:0_14:0,TG_17:0_17:1_17:0,TG_17:0_17:1_17:0,TG_44:1,TG_46:0,TG_46:1,TG_46:1,TG_46:2,TG_46:2,TG_48:0,TG_48:0,TG_48:1,TG_48:1,TG_48:2,TG_48:2,TG_49:0,TG_49:1,TG_49:1,TG_49:2,TG_49:2,TG_49:3,TG_50:0,TG_50:2,TG_50:4,TG_50:4,TG_50:5,TG_51:2,TG_51:4,TG_52:0,TG_52:3,TG_52:3,TG_52:4,TG_52:4,TG_52:5,TG_52:5,TG_52:6,TG_53:1,TG_53:2,TG_54:3,TG_54:3,TG_54:4,TG_54:4,TG_54:5,TG_54:5,TG_54:5,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:8,TG_54:8,TG_56:3,TG_56:5,TG_56:6,TG_56:7,TG_58:6,TG_12:0_16:0_18:3,TG_12:1_12:1_22:1,TG_14:2_15:3_17:2,TG_14:0_16:0_18:3,TG_12:0_18:2_18:3,TG_12:0_18:3_18:3,TG_16:0_16:0_18:1,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_12:1_16:0_22:2,TG_16:0_16:0_18:3,TG_16:0_16:0_18:3,TG_15:0_18:2_18:3,TG_16:0_18:0_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:2,TG_16:0_18:1_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_16:0_20:5,TG_16:0_18:2_18:3,TG_16:0_18:2_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:5_16:5_21:4,TG_17:0_18:2_18:3,TG_18:0_18:0_18:1,TG_18:0_18:1_18:1,TG_18:1_18:1_18:2,TG_18:1_18:1_18:2,TG_18:1_18:2_18:2,TG_17:1_17:1_20:5,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_14:2_20:3_20:3,TG_18:2_18:3_18:3,TG_18:2_18:3_18:3,TG_18:3_18:3_18:3,TG_18:3_18:3_18:3,TG_16:0_18:1_21:1,TG_18:2_18:2_20:0,TG_18:2_18:3_20:0,TG_18:2_18:2_20:2,TG_18:2_18:3_20:2,TG_18:3_18:3_20:2,TG_19:5_19:5_20:4,TG_14:3_22:6_22:6,TG_21:1_22:7_22:7,TG_21:2_22:7_22:7
D11P16T,1,05/25/17,58,PT,1,13,6,tip,984,769,0,982,60643,64003,1783,12305,14665,0,0,0,2625,0,43667,143235,7568,261000,350683,240113,2330,0,0,22230,0,0,10749,3255,12869,5642,178934,15360,0,0,0,0,0,0,0,1835,12325,85128,5699,0,4704,86962,320741,125576,2431,4212,5395,15239,169659,11589,13686,2623,5701,57949,0,11120,0,8944,806871,95403,2808931,0,0,5541,0,6303,37932,3862,3636,17783,10276,0,9796,5129,7280,0,19683,26978,130847,90243,41301,22282,25802,37158,772,2361,4165,14417,41410,327,541,0,658,2120,619,2044,2786,0,0,0,3841,26294,1031601,0,22227,0,42830,0,25402,257118,10078,1636,21183,21538,43312,14360,4488,2185237,13287,10350,36753,7510,24860,1987,1350,0,0,32047,2781,2778,0,8405,8195,107010,705531,28202,24685,13497,0,11802,27167,5919,19243,14433,52710,0,0,0,15562,0,0,6813,6069,4540,15975,5087,0,13715,15951,12059,6127,2518418,540133,32119,81813,784349,104489,3447,13064,0,6928,0,2021,1685,204250,0,19164,53814,0,15041,41016,39873,8980,9610,10284,0,1350,111344,155218,144567,290998,565430,0,0,891,0,53920,15010,309397,56980,0,0,0,16371,0,12429,23230,49960,23993,63102,614,4821,0,0,8646,2775,0,46467,108220,2452,126077,11722,4607,754,0,0,14668,2535,13344,1987,6381,2535,5531,0,17991,2381,12136,7788,1125,5413,0,10206,1643,19463,8741,0,2200,2265,3810,0,24417,1773,10047,5942,36183,15511,103214,27182,1886,2083,0,2687,0,1392,0,1324,0,5938,0,0,35706,9584,1514,68901,522327,0,0,1703,0,12641,0,95522,106287,3998,0,9915,1071,2433,2824,13007,7599,13124,0,1109,5326,0,2501,10289,2433,10288,5745,2283,36251,15417,103568,0,27639,515848,10410,30902,2739,2817,4494,0,2179,12847,0,12826,231148,3880,0,66538,5877,158088,35525,0,1340,1459,2757,2156,0,731,0,0,0
D11P16B,1,05/25/17,58,PT,1,13,6,base,571,1099,0,0,25199,25720,0,12212,3959,0,0,0,2925,0,16859,161084,7756,15116,339740,134394,2987,0,0,9208,0,1051,11481,3016,7092,4163,125937,13581,0,1550,0,0,0,0,3589,2520,8608,55965,3884,0,10303,70408,107180,84610,0,3457,3172,11865,113927,6722,8425,1080,8101,35259,0,650,0,7513,391528,55375,3583348,0,0,3319,0,4682,23660,1088,2457,12117,5035,0,8168,2393,5438,0,13564,9626,89997,48138,25328,10517,14609,26107,368,2019,3938,13951,25224,0,486,0,0,1662,1805,0,2889,0,0,0,4161,21313,541335,0,13126,0,31111,28961,4458,152449,6649,773,14532,18828,26680,39601,2565,3385463,5181,7734,10021,10251,17993,2158,997,0,12599,20023,2675,2823,7146,14339,4132,129240,897470,36258,40762,8126,0,19788,14836,11859,23969,16811,96966,0,0,10432,22933,0,0,4258,4495,2997,11149,3841,0,7715,10166,12351,7437,3055811,856690,52590,133116,948519,78065,3492,13315,10901,2354,0,1317,0,187212,10374,100940,106677,12663,15453,44779,27848,5010,9227,41127,0,0,66339,100522,83823,262479,420318,0,0,675,0,41788,8290,165459,29106,1612,0,0,5920,0,5812,23178,33332,12349,37525,0,0,0,0,684476,0,0,34873,35371,1969,105019,8631,4551,0,719,0,14599,3795,13872,0,4206,2995,17391,4780,22278,3538,12079,7522,0,6701,0,7950,2088,19593,10731,1772,0,1523,4462,0,17578,1793,8826,2050,21250,12617,55539,20733,2889,2580,0,6672,953,1180,0,1344,787,4524,0,0,14991,4695,0,35697,192041,974,0,0,0,1217,0,47716,85512,3965,2648,5557,1199,3176,4275,14755,5814,8405,1460,0,5943,0,1400,10338,1996,8826,5135,2142,18487,12638,51802,0,21250,236301,3245,13542,906,5420,5220,0,2871,2364,0,12177,140819,1211,0,36344,3477,52563,7171,0,1232,1348,1759,1622,0,673,0,0,0
D11C28C,1,05/25/17,58,CML312,2,10,8,center,8592,0,3048,0,19402,20664,0,6697,9062,0,0,443,3011,0,11071,101350,12941,12155,297308,39297,865,0,0,15937,0,0,859,5477,4977,4866,126927,6918,0,959,0,842,0,2675,761,4095,13070,38725,6200,0,15541,69856,25006,239731,3862,6019,6142,30506,292052,12522,16391,839,11815,110967,0,6739,2013,18505,583932,57416,1622266,0,2864,3148,758,4963,43221,1226,2908,8865,3494,0,4555,5190,1676,0,16469,15744,79066,52378,32879,12701,12920,29709,781,1362,9414,257714,117783,0,1075,0,0,11856,283668,2507,0,0,0,0,7456,102263,1170768,8056,32809,20440,77803,77660,18533,282973,37374,0,15881,12951,90129,34684,16514,1465050,7597,25755,26731,10147,52862,12991,1070,0,1912,20127,9573,15891,9055,53771,2974,492392,894662,117597,104754,27456,5547,89219,42230,32242,258762,143701,443650,9366,21407,19540,11018,0,9635,8400,11142,2710,12260,1661,0,2757,5920,825,9407,1617612,1379296,13686,80088,708079,90920,27973,47835,4620,1040,0,2940,0,141095,7918,14974,30914,2701,6500,26467,7265,5238,2090,2819,0,0,89212,205863,105135,477557,1110123,3020,248,732,0,40479,10800,251829,0,0,0,0,6047,1275,15223,13123,11054,7678,13532,0,4948,824,4856,1196639,6372,7253,62750,38313,1089,429270,13954,2050,392,0,0,5817,714,1158,0,2396,1336,8821,967,6093,525,4235,3085,534,3247,0,4152,580,10917,18846,921,0,1786,2046,0,12384,2313,13965,8057,52429,16476,107123,8163,0,1196,0,6869,1198,1717,0,2586,0,4399,0,0,30417,3903,0,17844,92807,1128,0,1280,0,7054,0,74707,32394,1221,2467,5666,760,3113,0,20932,1781,18155,1058,0,3749,0,764,12265,1002,14472,8455,0,41910,15156,105460,0,6806,108585,2106,32137,1806,2156,4845,0,9077,16499,321,7137,129294,991,0,14507,1315,8367,0,0,1780,3425,2638,2862,0,2224,4024,0,0
D11P18C,1,05/25/17,58,PT,1,13,8,center,1363,2811,2205,0,50826,53354,0,9645,11806,0,0,0,10179,0,28039,120407,15411,219658,395994,48849,1685,0,0,16753,0,0,8546,3343,15829,5981,155874,8912,0,0,0,1930,0,0,6365,5464,27191,126102,9901,0,23079,144851,226012,151815,675,1752,7076,20805,223555,16679,20878,1038,7086,78923,0,11198,2498,10184,553400,110298,1974231,0,0,6128,0,7960,49049,1870,2771,17359,5779,0,3878,0,5254,0,26994,25553,66026,94518,57216,24150,36609,30610,0,1601,6865,32523,49955,0,0,0,0,809,12884,0,2470,0,0,332,3904,42503,1372192,12164,26721,21162,56330,68619,7849,295388,47256,2628,21268,17332,92337,42279,20624,1892252,8138,9826,30001,5936,32318,2103,1087,0,0,30661,3533,3953,8232,7467,4935,198049,1329446,23170,25435,16428,2889,22963,21930,8631,27228,21449,115936,0,0,0,8235,0,0,4764,2354,4706,16800,7446,0,6891,10483,8006,7408,1909176,722522,25125,37853,438759,100262,4541,15194,4204,2767,0,1819,1786,160568,0,12694,88625,0,7926,35910,17659,11360,6206,8129,0,0,157315,193289,202413,477693,783195,2759,1437,7069,0,77571,14054,362423,0,0,0,0,12402,0,13579,18539,28604,18417,39918,0,4564,4371,4215,1271399,1078,6473,51926,7825,253,253697,16139,3471,0,621,0,11375,2125,10583,0,4705,2224,14373,2675,13985,1756,8687,5819,0,7375,0,8224,0,14905,10879,0,2972,2190,3444,0,17012,2570,14146,7411,48114,20642,105618,15199,1943,1370,0,8844,656,1282,0,2386,0,0,0,0,43791,8063,0,36941,221871,238,0,1158,0,6671,0,109444,61380,3679,0,11721,1090,2317,3146,15979,10085,15604,1297,0,5676,0,1610,8875,1374,13904,7989,1904,46574,13761,102057,1872,14574,238504,2577,44924,2412,3489,3676,548,7976,14762,0,9543,157879,2890,0,37263,0,39457,9767,0,1330,1534,2075,2327,0,1713,0,0,0
D11B112B,1,05/25/17,58,B73,1,11,12,base,26370,317083,2566,0,3144,3312,0,13554,16854,0,0,0,6139,0,16245,96551,56757,3355,238562,15569,1073,2145,2132,7283,0,6416,6390,5134,18830,13958,164043,9249,0,0,0,0,4231,6921,12557,20191,65698,22047,2279,0,83141,126474,9548,147612,3373,4240,5895,92143,608180,6041,1777,0,22008,27736,4731,2946,21102,40941,191904,154640,1948109,0,2503,1806,4583,4039,8448,2107,3133,9481,1331,1431,963,3873,10129,0,22745,35275,148318,129490,42050,15436,16654,83833,1914,4453,164470,712806,46526,0,913,0,558,63676,231071,6763,0,0,0,525,21326,119879,420116,2294,13476,5926,28850,43168,43852,573788,3981,1263,8562,8491,26325,21129,6025,1641211,6289,0,34164,5451,7519,5531,1243,4075,4828,176562,19573,19154,5163,58034,5700,935449,775930,129529,0,5407,10997,147435,10396,53094,262260,176537,889335,12414,44692,0,5750,4696,6677,7331,27529,6508,1581,1170,7042,2509,13134,5265,31969,1070474,595000,7216,25836,38982,16846,27543,7591,3165,2337,0,4488,0,236972,3201,22880,55214,2804,6947,5945,0,2549,3882,1407,0,0,102325,14071,198748,407309,92276,5905,0,3609,0,59060,28708,472211,15591,1637,0,0,783,0,7502,10050,7827,1717,4326,0,9601,2969,17420,689794,0,6476,23521,54751,0,338414,30846,1918,488,0,0,4279,1576,7227,0,2173,1676,11800,2465,12746,0,7884,3714,1032,3215,0,4214,0,11201,23125,1378,2904,2231,4382,0,11429,9930,62164,38748,235371,2507,103611,1861,0,1900,0,14573,0,8510,0,22749,0,90695,1036,713,542027,6441,0,20484,93551,0,0,460,0,486,0,31448,2623,2378,1751,1186,830,6761,2742,40248,669,9475,923,4677,4662,0,1547,17300,2112,60863,39971,3794,219326,17281,99727,0,3808,20841,735,2142,2822,2865,4711,0,50391,170838,1255,63215,507538,5553,0,20588,3400,4209,0,1362,4625,5833,3637,2879,0,2193,6318,2602,1517
D11B26T,1,05/25/17,58,B73,2,10,6,tip,10711,4325,0,0,32195,34237,0,7017,8958,0,0,0,873,0,6810,102705,9519,3096,313847,54845,1756,0,0,19891,0,3455,6770,6769,2008,9483,132725,7200,0,1192,0,0,0,3646,2973,2338,17490,34649,4591,0,21753,85427,57928,202131,2712,3538,11272,9440,257311,5941,10594,1507,7713,33296,0,1022,0,19674,478048,66732,1761327,0,0,3427,620,3044,25878,1571,3951,11426,5452,0,3595,4265,6431,0,14974,10149,74609,58064,31595,13242,14794,27608,1286,5737,42651,1288497,740691,0,0,0,1904,21991,772357,290,0,0,0,0,3224,51064,416257,2513,10778,0,15831,28252,4011,196215,25025,1938,12317,12935,109071,15859,9108,1580537,4286,8224,22869,7086,12765,6438,0,2484,0,13599,2395,1365,4157,16147,2421,84836,1430992,63136,5553,8817,0,23343,12682,9789,94329,64681,133877,0,0,6622,7466,0,0,5704,2653,2707,7549,872,0,4634,6066,5966,8479,1544517,872066,28418,30909,261340,37667,3096,12436,0,723,0,2164,0,26825,6711,4201,53682,0,1054,399,0,0,1463,0,0,0,117876,91527,289982,237545,410437,2692,2048,3222,0,38834,9181,227303,0,0,0,0,9400,0,8219,13499,17240,6903,16616,0,6262,3308,5196,1038244,3266,6267,58985,27493,758,585036,36481,3143,416,389,0,8545,1342,7022,0,4248,1782,11235,1717,11881,1436,7192,2807,787,5894,835,5188,1681,10907,23019,1940,1298,2351,463,0,12019,3183,21019,19805,142823,40635,303467,8313,1421,1610,0,6159,0,1183,0,8269,0,14081,1511,552,141858,18651,0,66300,441449,1420,0,2850,0,7024,0,78995,25595,1975,2478,5588,567,0,2104,25306,2670,17539,788,0,2885,0,730,13439,2322,15680,18290,2267,119536,41279,304950,2186,15239,262310,4528,21160,3533,3096,4663,0,20918,53525,709,27355,525312,4235,1259,63870,5756,27633,5077,0,2897,6319,4903,4194,0,1787,15785,4535,0
D11B18B,1,05/25/17,58,B73,1,11,8,base,22038,19417,3482,425,8835,9533,0,6986,6962,0,0,0,1236,0,12737,90245,15237,11437,257637,25418,961,0,0,16165,0,3118,1264,4862,2378,10041,123253,6146,0,0,0,0,0,2598,1823,9746,19137,31225,3773,0,34842,94644,25797,257436,659,5436,13189,17756,398042,7654,11224,794,15373,59762,0,5091,2970,23169,573537,99616,1524777,0,329,3467,993,7533,29754,1414,4643,7836,4380,2179,2191,5019,4890,0,10550,16041,78031,55645,23273,9392,12784,23280,470,3872,43321,1438235,685734,0,4825,0,1855,18078,781283,9360,4730,0,0,0,4435,75479,555974,3564,17249,12741,27945,28904,11766,296677,30646,1747,13773,11551,133740,30484,10335,1282476,4931,10337,23071,12414,23344,1445,2918,1256,0,9290,4929,6918,590,27613,1889,121809,1067497,84065,67424,10517,2439,51885,7215,12708,131341,76249,166414,7197,7014,5407,3936,5002,5682,6706,6449,3573,9784,266,10896,2321,6256,6050,13349,1354643,1081762,51736,25506,225715,48178,19242,20132,2681,711,0,2982,1451,92467,7601,7015,46570,1811,3823,9980,1864,3900,1870,1051,0,0,96911,99664,294436,303364,671336,1931,4973,2424,0,28959,8965,210342,0,4231,0,0,4426,998,6702,12298,9886,2740,7384,0,6687,399,7608,1115115,3789,7343,65830,11915,309,615439,58287,1858,0,601,0,5154,602,3602,0,2070,1141,7156,1245,4938,856,3668,2035,0,2666,0,1806,0,7214,8719,1237,522,1491,1343,0,8378,2629,14817,16927,100580,21405,138001,5772,0,716,0,5570,1356,2974,0,5958,794,35235,587,0,247105,5101,0,61407,371485,0,451,443,0,1424,0,45961,10938,909,1534,5292,0,1653,887,10512,1342,4703,0,0,1854,0,675,6694,886,14695,17464,0,86864,20319,136719,1495,7535,79981,1921,4370,1917,1795,3277,0,17258,48508,773,40595,733185,3763,0,62445,4282,18721,3189,0,2156,2927,3021,4904,0,1852,4501,0,0
D11B210B,1,05/25/17,58,B73,2,10,10,base,18223,181825,6020,0,6537,6277,0,9831,11609,0,0,0,3196,0,8161,91423,35995,10418,233578,17395,737,0,3421,21271,0,3930,3421,6488,5973,14771,142344,8630,0,0,0,0,0,7585,2920,16123,52895,34785,6555,0,74716,111635,18936,202240,3251,6625,11114,51978,514454,9802,2992,2622,19582,57180,0,5100,9647,35208,467231,147944,1757430,0,928,693,1023,6071,20355,1866,7460,7233,2732,2087,1172,6063,1352,0,18637,26108,117351,105899,41008,17945,20013,43474,1170,1872,67897,1371540,142416,0,0,0,535,29562,617159,14025,0,0,0,0,8694,109019,761239,1447,21482,10462,40471,44041,24746,491729,23575,998,12317,12116,158685,42643,4702,1060061,4668,1543,33114,11085,21438,8329,285,3933,5773,57049,8777,11367,7482,55363,3746,235778,1103606,97550,0,11652,4035,88331,14222,22152,231647,142036,108519,10201,5727,5642,3751,4930,9824,9086,16046,4116,10270,217,9758,2248,13246,7841,22400,1096738,753553,16821,21733,64905,44867,33502,16301,3336,3797,0,4581,2347,144606,7619,33211,21890,2645,6714,8451,0,4306,4374,1445,0,445,135363,65197,223046,582181,585397,4053,726,1713,0,12756,16443,365909,29136,1882,0,0,1020,0,10076,12804,6279,1104,6852,0,9539,5115,11637,1115843,2997,9678,56703,82991,2374,534930,53134,2290,316,0,0,6226,883,1693,750,2624,1451,8863,1123,7510,1074,4845,2570,578,3574,0,2505,561,8246,10068,2669,1075,2868,2301,936,9433,4163,23518,24190,145767,17088,100559,3762,0,997,0,6730,3246,1724,0,9471,0,60791,0,591,367280,6361,0,29751,152005,0,0,315,0,1143,0,35835,5247,2702,3890,2653,687,2591,1473,15915,956,5945,406,0,2979,944,890,8012,993,23689,25830,2439,130010,16456,99228,1174,3871,29733,1392,2540,1424,1815,3023,0,24502,75695,1213,51300,600965,4171,0,30387,3003,6078,1737,0,2369,3902,3516,3847,294,1131,2154,4511,3900
D11P210C,1,05/25/17,58,PT,2,13,10,center,1547,5507,1633,0,20606,21066,0,3571,6017,0,0,0,3471,0,7676,83178,8445,125159,290230,25221,1124,0,1662,10875,0,1572,6503,4067,9310,7798,94649,2350,0,0,0,0,0,3338,2232,3705,19222,46305,4916,0,19033,83275,82705,94604,403,3387,9391,15467,221506,14702,13637,532,5579,50025,0,11142,1471,23187,764935,94580,1136685,1933,333,6001,1479,12337,54936,1275,1050,13590,3639,0,1564,2174,3607,0,11849,10200,39319,50723,29550,10072,33410,52831,1074,5543,83320,1060194,1136772,0,0,0,3895,33634,677542,16259,8471,0,0,0,1503,38393,397648,0,14293,0,20040,37890,18914,292300,26551,1873,13323,11495,1003919,69122,12944,1121974,7157,13340,17001,9480,19802,7722,1994,0,0,21363,5460,11376,1237,19501,2927,391028,653360,17382,6799,23562,3934,24483,21826,28864,221980,137668,298302,0,14499,13995,10505,0,0,7764,7150,2078,10835,843,0,2887,2691,4378,2932,1011501,1129465,34548,29127,685125,52818,14214,29348,2333,549,0,1622,890,150668,7479,21234,30182,1716,4807,29724,8056,4567,2528,1635,0,0,140873,152853,343790,363261,676722,2064,580,8664,4124,31727,5747,191844,27733,0,0,0,9956,0,8004,9882,11984,6287,8153,0,3751,672,4265,797853,7126,4046,96075,8799,4919,310264,25772,2371,0,0,0,7893,1631,8178,776,5261,1325,9561,1645,11690,1347,8017,3727,0,5698,0,4251,0,8683,15266,1981,1379,3790,2852,0,7377,2543,20160,11290,87956,23053,208389,11161,0,1205,0,5333,1694,2037,0,5014,1032,18753,0,343,121902,15231,0,59823,483517,0,0,1365,0,4798,581,69634,11465,2470,9323,10731,717,2935,2302,19428,1915,14928,1132,0,3948,0,720,9942,1533,17882,10980,2574,75588,23352,203468,0,10639,177794,4012,14995,2791,2210,3546,0,13143,40259,828,21783,376283,5626,748,58144,7129,33356,9954,0,1568,2829,3422,4220,0,1075,650,0,0
D11B212T,1,05/25/17,58,B73,2,10,12,tip,61250,5563,7077,0,8090,8504,0,6435,9387,0,0,0,743,0,6190,86610,11034,6778,262568,19618,762,0,0,13350,0,3962,4276,5267,1949,7404,92958,5130,0,954,0,0,0,1250,1784,7591,28207,31344,6434,0,43808,75744,32949,169785,3342,4282,9741,18654,231036,9356,7898,0,7604,42638,0,7097,1132,21680,437356,92996,1395722,0,146,3867,1642,6584,28541,1519,3303,7762,2774,2152,1433,3485,3744,0,12711,13831,77773,81078,33071,10554,15102,35517,771,2538,41814,1240204,424431,0,0,0,3252,19705,690252,0,0,0,0,0,4648,69477,404689,3846,13218,13296,20856,15900,12172,367400,26936,2906,12207,11936,123248,29733,5553,957851,7890,7344,24269,15318,22466,8608,0,0,0,25815,5557,10976,1563,31644,2236,186166,1256683,71201,67389,13798,3066,42064,6518,17337,214781,192134,280847,10628,4050,6766,3634,5401,7290,6505,12445,3229,11191,1087,1826,2097,5654,1413,5466,1260135,1201859,61886,22399,207206,50866,28255,25146,3733,655,0,3529,0,22702,6186,3960,27376,0,0,838,0,2100,1149,0,345,501,120659,97121,275185,510020,706111,834,10356,5728,2230,34016,9432,270042,0,0,0,0,2870,0,15021,11052,2667,2471,6998,0,5656,1035,5878,912262,2836,4899,52736,11861,2655,487417,62832,2490,307,265,0,5532,1012,5087,521,3392,1286,7941,1257,7357,948,4965,2467,0,3590,0,2761,672,7123,7619,1876,846,1829,2153,0,8212,3651,24472,22756,166237,22341,177973,8411,0,799,0,9024,2678,5837,0,12127,825,67536,637,0,554078,9087,0,67536,414992,0,0,632,0,2817,0,44834,7995,1673,2401,3002,0,2015,1664,10746,761,5109,733,0,2313,0,0,7686,825,25048,22024,2498,132521,22804,173324,2018,8874,69637,2380,23604,1932,1781,2442,0,40395,151902,1847,62561,996586,8037,1291,66861,8244,16452,3218,0,3457,5031,4832,7325,0,1291,5617,2268,1248
