CE_20:4,IMXSFYNMSOULQS-BEDFLICRSA-N,,0,0,9132,0,0,0,0,1239,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,0,0,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,801,0,1086,0,0,0,0,0,0,0,0
Cer_NS_d18:2_18:1,,,8993,7387,9639,8659,9666,7553,6609,8072,8464,6548,8193,359,7445,8028,8382,7890,9967,9723,8698,6015,4247,8867,8019,0,9934,11199,8130,11341,9674,7252,5285,8802,7480,10024,6990,410,7449,7547,7161,9155,7043,5029,7138,8956,7560,6198,6973,0,7953,9147,6636,5914,5440,6805,6674,7363,6777,1656,6973,0,7224,8183,7908,2215,6255,1900,10237,6437,8637,10724,6675,0,5820,6614,9043,5989,7197,6058,5931,8582,8779,9929,8962,0,5933,5591,7238,3262,7958,10370,7806,6390,5861,7964,7114,0,6850,8104,6964,7300,6800,0,6535,3302,10916,7578,5678,7325,9727,7557,5879,7122,8412,947,7799,8428,7929,11980,3765,6872,7904,9650,5420,0,8040,0,8375,7953,8925,8753,2890,9254,7331,7755,2876,7117,8823,983,7187,8510,5791,9076,4017,8964,8601,7364,7213,6509,6973,0,6396,6598,7359,7478,8267,8150,6501,7912,6309,6727,1996,7703,6630,6913,7453,5058,7363,848,7420,5895,2241,6663,6716,6882,3648,5256,4882,8931,8257,0
Cer_NS_d18:2_20:1,,,9828,8815,11237,10211,10962,8315,8210,7417,8763,8454,6059,0,7650,6889,11981,6990,12335,11350,11924,6347,5325,14469,10937,0,4388,14037,5007,12146,11435,7268,6742,11608,12840,10795,10383,0,10653,10266,11163,11245,10122,3499,9636,8496,3891,2876,4798,0,11139,5312,8900,3077,9796,8745,8115,8229,4481,3844,9364,0,10948,9270,10738,7824,8674,6602,12915,8888,9611,11931,9455,0,9300,11175,14710,8947,7969,6540,11319,10289,9384,12520,11226,0,6306,9061,10698,6544,12632,13268,11024,8000,8355,11082,9408,0,9580,12601,7640,11483,9448,0,9449,10629,10905,11643,12074,8642,11083,9006,1906,9636,10097,0,9831,10316,13086,14897,8816,8774,7877,11395,9131,4184,9831,0,11877,11602,11389,10342,5983,14971,10850,11657,5493,10380,12813,0,9839,11796,8475,11161,6630,13202,13063,7706,10405,9555,8656,0,9650,9078,10568,9274,9160,9503,8873,10020,10013,10622,8124,9833,9586,9226,9761,7324,8849,0,10018,7190,7262,10631,5952,9764,7976,8652,9227,13949,11709,0
Ceramide_C17,iSTD_ICWGMOFDULMCFL-QKSCFGQVSA-N,,0,0,0,0,0,0,0,0,0,0,0,77354,0,0,0,0,0,0,0,0,0,0,0,91910,0,0,0,0,0,0,0,0,0,0,0,86644,0,0,0,0,0,0,0,0,0,0,0,79430,0,0,0,0,0,0,0,0,0,0,0,97814,0,0,0,0,0,0,0,0,0,0,0,159953,0,0,0,0,0,0,0,0,0,0,0,136462,0,0,0,0,0,0,0,0,0,0,0,155859,0,0,0,0,0,97013,0,0,0,0,0,0,0,0,0,0,0,105907,0,0,0,0,0,0,0,0,0,0,0,113807,0,0,0,0,0,0,0,0,0,0,0,85857,0,0,0,0,0,0,0,0,0,0,0,132963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58480,0,0,0,0,0,0,0,0,0,0,0,58381
Ceramide_C17,iSTD_ICWGMOFDULMCFL-QKSCFGQVSA-N,,0,0,0,0,0,0,0,0,0,0,0,45932,0,355,0,0,349,0,0,0,0,0,0,51635,0,0,0,0,0,0,0,0,0,0,0,48551,0,0,0,0,0,0,0,0,0,0,0,44844,0,0,0,0,0,0,0,0,0,0,0,51407,0,0,0,0,0,0,0,0,0,0,0,83333,0,0,0,259,0,0,0,0,0,0,0,73787,0,0,0,0,0,0,0,0,0,0,0,83476,0,0,0,0,0,51935,0,0,0,0,0,0,0,0,0,0,0,59520,0,0,0,0,0,0,0,0,0,0,0,63744,0,0,293,0,0,0,0,0,0,0,0,46895,0,0,0,0,0,0,0,0,0,0,0,70213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30250,0,0,0,0,0,0,0,0,0,0,0,31927
Ceramide_C17 ,iSTD_ICWGMOFDULMCFL-QKSCFGQVSA-N,,0,0,0,0,0,0,0,0,0,0,0,30256,0,433,0,0,0,0,0,0,0,0,0,36816,0,0,0,0,0,0,0,0,0,0,0,34614,0,0,0,0,0,0,0,0,0,0,0,32907,0,0,0,0,446,0,0,0,0,336,0,42550,0,0,0,0,0,0,0,0,0,0,0,65078,0,0,0,0,0,0,0,0,0,0,0,56202,0,0,0,0,0,0,0,0,0,0,0,64579,0,0,0,0,0,40267,0,0,0,0,0,0,0,0,0,471,0,43084,0,0,0,0,0,0,0,0,0,0,0,46845,0,0,511,0,0,0,0,0,0,0,0,37891,0,0,0,0,560,0,0,0,0,0,0,56910,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25598,387,0,0,0,0,0,0,0,397,0,0,26521
Cholesterol,HVYWMOMLDIMFJA-DPAQBDIFSA-N,,1437,772,9418,1542,840,2767,2554,2478,1826,1314,2520,1259,1910,935,1599,9105,1506,2837,653,0,2219,5880,1899,345,888,3831,1708,855,0,1119,1280,3272,5244,6321,2505,1240,844,1494,1009,1167,1578,1748,3114,1503,1549,4022,2224,1048,9486,1150,1604,1873,1182,6099,877,745,2557,1903,2095,2046,4388,2973,1969,0,2510,1471,871,1604,1410,2044,1454,644,1391,1510,4781,4925,2112,930,10003,1899,0,1225,1458,2515,1591,5573,882,0,6399,5141,1509,982,0,616,1288,2960,1148,500,1377,4014,0,1519,3790,5336,521,1587,5874,1171,754,1612,1408,3202,1449,1768,1224,8894,5185,5426,2030,855,1398,3137,5267,0,1379,2088,5510,918,325,7697,967,4291,1714,1498,0,8757,678,1343,7540,2182,1927,784,2832,925,5508,1743,1238,4229,2807,2342,1210,1935,1314,2875,992,1304,938,1396,3128,3805,688,1230,1553,1473,1957,1075,2389,998,0,2033,1628,931,569,1828,1169,1774,0,2257,3013,0
Cholesterol_d7,iSTD_HVYWMOMLDIMFJA-IFAPJKRJSA-N,,0,0,0,0,0,0,0,0,0,0,0,10782,0,0,0,0,0,0,0,0,0,0,0,14205,167,0,0,0,0,0,0,0,0,0,0,12868,0,0,0,0,0,0,0,0,0,0,0,12251,0,166,0,0,0,0,0,0,0,0,0,16116,0,0,0,0,0,0,0,0,0,0,0,25084,0,0,0,0,0,0,0,0,0,0,0,23319,0,0,0,0,0,0,0,0,0,0,0,27976,0,0,0,174,0,15326,0,0,0,0,0,0,0,0,0,0,0,16144,0,0,0,0,0,0,0,0,0,0,0,20062,0,0,0,0,0,0,0,0,0,0,0,14709,0,0,0,0,0,186,0,0,0,0,0,23037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,0,0,0,0,0,0,0,0,0,0,0,7604
CSH_posESI _004,,,14343,6207,8736,11951,7747,10818,4187,15410,6209,9320,11799,1454,5497,4641,7262,9402,9524,6712,3364,2732,2123,6866,11646,1332,12884,9127,8441,12551,8648,9758,10695,15371,8409,19861,11780,1337,7322,9564,6913,2771,3190,4062,8036,10346,8211,4083,11431,1403,10806,11076,9004,6834,5018,9392,6351,11699,6568,2505,11261,1211,6516,3005,9838,2708,9995,2535,6499,3137,7481,2053,11527,1039,7819,7061,5776,3230,2197,8683,6113,10431,9851,2685,11428,1044,10235,5123,23151,7636,21888,19453,8088,7507,2866,2156,11426,1310,7305,12291,7745,11155,11221,917,7129,2495,9544,6402,7134,20544,9491,26817,8116,11773,9140,1070,11657,24500,6800,14358,2203,6670,14410,8011,11650,2712,9150,1073,12109,7651,6491,19943,10751,13864,13567,13891,9281,7595,9002,990,8117,12383,15440,7166,2544,5581,2035,10048,8782,5654,9269,1235,11538,14497,9121,8722,6153,14638,14434,20531,7058,12960,9204,14219,12004,9689,21730,14951,2669,996,7611,9737,9116,10175,11957,2394,7084,7571,2678,8652,8549,1316
CSH_posESI_015,,,114525,100879,122033,120144,110959,116910,117440,104517,118004,114399,107981,65361,118891,101647,121574,123912,82767,96580,123552,92654,81880,120870,111671,59855,95263,90407,127879,113202,112174,123847,126660,100661,117043,99617,104662,4216,119649,92577,115783,99223,96177,129037,95906,101610,113722,122320,101567,3967,99824,92655,90379,122941,98086,96030,85068,87434,108615,78944,102274,2049,110412,105986,114971,102963,107048,123023,78437,105943,82256,73356,101694,4655,109760,107650,103200,110905,105063,82765,111404,108139,102941,79683,102170,8787,115874,123825,110866,122532,103041,97070,105691,94656,94169,102380,102938,4570,98231,115285,82167,92799,103275,3136,120738,122705,94648,117529,121892,93979,109075,87965,77547,107775,108567,60674,96230,105211,97134,85338,97907,100590,102101,89740,126235,74242,109207,2611,116177,107047,82234,103611,87771,76535,113600,108063,81474,117300,106798,1542,99851,109426,109002,90944,95279,98181,109302,83689,94903,98110,104013,3716,110567,109020,107463,91934,86038,108527,97243,105399,99399,105316,106375,112099,102624,101341,90427,101350,102982,5441,90276,106361,105541,110172,77304,79362,99518,102746,104280,101189,107205,970
CSH_posESI_022,,,5336,4232,13753,7760,8726,6313,6142,7796,23738,8062,14062,0,11113,9261,16755,12125,11855,11959,14412,5023,4128,28525,14074,602,6842,26343,16777,10441,14735,5534,8743,6238,16653,6732,13666,307,14911,10164,21471,32623,11611,4498,26152,7408,15670,7143,13108,0,9844,12636,8419,14366,14837,14720,9920,10579,21699,4738,14915,0,15357,23505,14238,11136,18172,8358,54950,13792,17271,19099,10651,644,16079,14067,31483,11625,16492,7206,14997,13522,11152,9706,13021,507,7752,7700,21992,8513,41721,37057,23434,10006,8872,18687,14093,0,11796,13305,12667,11200,14713,638,11526,7148,7639,16895,7770,5516,9585,4648,3734,13761,14348,378,7609,13466,21377,50166,6398,9323,17239,35332,12817,1828,14027,531,6031,13637,20557,7893,8644,39839,25679,16645,5945,17219,15325,634,27553,28753,10291,24923,6989,16224,21117,3769,15699,8123,15378,488,10542,8121,17178,6651,8831,14378,7741,5886,20128,14443,12289,13042,14878,9579,6752,11126,14897,766,18124,11610,2678,12100,5776,10948,12541,8875,7255,16020,14742,0
CSH_posESI_027,,,184979,186950,21671,11598,183790,185099,16151,5719,183692,17671,11404,6928,30898,189743,21611,189414,10596,169575,16793,152202,142945,16907,15794,6776,3032,5928,22655,10887,6604,6645,3104,164971,22088,175827,7051,2401,13313,165433,185118,171509,182503,25066,181772,6071,26678,20546,5179,3761,182006,156978,156422,197838,29796,171268,176752,164160,16910,142904,15861,6201,21856,8583,187170,33512,16021,190167,2401,13626,152319,4742,11652,4697,26290,29202,19168,186853,6978,143080,26272,17629,14085,164591,175461,7074,6635,21531,171879,13722,181801,10510,17388,183790,9877,23519,179072,6803,17163,185431,155614,7793,3408,3495,21531,17741,172339,13550,27355,174100,8117,160288,7277,12926,192486,2435,171625,191936,181891,2965,14652,3032,12940,10226,189946,1446,12862,6149,18274,8377,169021,189716,168562,7454,18825,23496,9218,23039,10233,6149,184731,18078,184676,15412,185471,13288,19049,149463,18398,178311,21868,5992,9349,190458,26348,6372,9356,184449,175247,10450,16146,191085,17631,23998,6481,188120,8549,2378,16092,1608,188148,182536,14304,14410,147843,162663,186127,9741,28293,4864,6709,7887
CSH_posESI_027,,,345898,288066,403861,406574,328963,456388,373571,329783,368612,364198,335128,106704,363982,293281,407085,392334,203058,273242,390828,235211,181970,385131,330945,119711,267313,240978,415684,348507,349199,401048,473891,311243,395897,277497,320653,104413,415016,258886,401203,277750,279560,457584,273945,307915,383838,445823,311532,102163,439649,246047,241601,424212,543585,268824,235252,244636,373634,195260,310628,102560,341872,314449,381070,312189,343951,410453,197553,341693,210264,185563,306795,108620,334297,362815,322104,369569,326791,201460,384516,355217,321947,218544,314272,114330,360860,397278,337479,407533,310782,273964,324508,251713,252686,311416,311587,123960,287308,382044,217621,277628,309130,106002,514939,378518,249289,390062,460897,257734,323673,215365,163553,316157,339615,109388,260574,346017,295182,210857,280294,307383,291484,229277,440465,155479,343738,108894,401155,324523,207015,360132,220041,205226,380920,368262,200958,391967,349739,105954,281442,355174,341311,257063,297248,301116,346555,224911,306117,319805,328390,116089,351372,347022,334809,255620,218220,353730,284619,336095,307580,349708,378775,366581,331150,325243,278531,326654,326775,97592,234318,332147,343245,378805,192379,218145,290878,296608,308216,311376,336978,104573
CSH_posESI_041,,,53053,21540,57359,93641,35078,45272,33482,187880,28043,52584,38113,6872,11496,13797,29904,75649,46167,19017,19943,55056,37679,22757,37078,6180,60311,19534,44216,151707,72600,105987,111247,88963,31823,208237,37190,8655,45522,35135,28456,21338,11219,42191,13178,82718,40151,28882,37886,5518,44825,60158,30646,23032,6031,52640,33796,50795,20783,31830,37133,2785,16196,30246,47393,10108,23152,51198,9628,35028,26874,8735,37151,4667,30403,22052,18560,53050,34144,42086,28950,60356,81005,7127,36069,5909,61545,21088,14648,65299,19846,32071,24892,13093,16099,12338,16735,2948,30688,56310,29541,46967,37437,4107,8093,14714,36418,38286,26347,102707,93899,147461,64698,41788,40856,6957,41715,42684,9052,13761,9633,53715,28757,17075,38277,27802,42095,5481,39977,24247,9511,78753,24743,1286,27041,38675,39570,37737,41381,4940,44536,28876,57188,10934,30953,8475,21264,75496,33318,28789,40103,4418,30610,57509,28107,76558,45147,67569,32419,66714,15154,33718,54014,43863,29567,22949,88653,69732,13851,5870,11353,38217,28394,31600,54555,5792,11638,22154,6540,16701,39554,3904
CSH_posESI _057,,,1016,539,436,1010,664,3242,0,2326,0,848,1329,243,546,0,997,0,1395,1309,802,1940,1549,0,1393,582,884,0,618,2298,1246,1864,875,7895,1320,1018,1509,706,1229,1200,1047,0,1549,1278,947,771,1445,2726,1374,0,9344,1347,1057,1902,1628,627,0,1126,1560,2300,1712,0,1314,882,1375,0,824,1087,1708,1865,1548,789,1500,633,1133,1357,2171,1031,1084,1746,1401,2667,0,640,1828,759,1908,979,1048,1039,0,1886,950,1088,0,969,1470,792,1356,995,1777,2240,1748,649,2275,0,0,0,1038,1199,1148,1431,1438,920,1990,612,1219,1472,0,948,1063,1720,1087,723,1706,775,1909,787,3634,942,1081,1867,854,2171,1074,0,1185,876,2295,500,1006,1425,970,1172,2925,816,1406,7132,2141,2640,1580,829,1272,1037,1420,1484,1382,1381,0,1706,1302,2378,1761,0,1032,1523,31716,1158,2128,0,980,1591,2531,1480,1221,874,0,705,582,1426,0,0
CSH_posESI _104,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,0,0,3179,0,0,417,0,0,0,0,0,0,0,0,0,0,7877,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29156,0,0,0,0,0,0,0,0,2512,0,0,0,0,0,0
CSH_posESI _137,,,1233,568,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,601,861,6465,1891,0,774,0,0,0,0,0,0,1242,0,1245,0,399,0,962,2372,6665,0,0,0,774,0,0,0,0,1482,0,688,1321,3200,0,850,0,2188,690,1695,696,2965,1510,0,1083,0,0,2014,0,0,0,1648,0,0,0,0,0,1146,1017,0,0,0,0,1363,521,0,5923,6298,0,0,0,0,0,1796,5911,1671,341,1858,0,1489,0,1305,357,0,8896,0,1278,3929,0,806,0,0,0,1693,0,851,0,3563,1884,3755,0,0,3358,2523,0,1941,703,1956,0,5659,0,0,1363,0,1460,0,0,2232,610,0,3189,0,7048,1786,5825,0,1394,1046,1469,1623,676,0,0,0,1117,722,0,913,859,3345,0,988,1158,0,1119,0,0,2001,475,0,0,0,0,0,0,1782,953,0,1725,888,653
CSH_posESI _156,,,18921,15619,16216,18545,15702,18762,19627,16738,26039,17623,18402,4885,16751,16101,17627,16077,5415,16413,17029,8625,19205,21193,17129,7027,16383,16976,18602,15142,17753,13871,13230,8505,15567,14479,17372,4186,19284,15739,17771,17607,14911,15839,18570,10032,17593,16309,17403,5461,21782,15542,14617,14988,27884,15396,14560,15154,16362,19879,17591,5040,15558,20402,18050,15180,18534,13876,5072,18812,14703,5776,17382,5308,17440,16155,22891,15956,19784,8228,15327,17125,16884,17652,17623,5809,11691,14998,26103,14933,15354,21624,14308,14505,15602,18515,16327,7998,16597,15720,6658,16295,15992,4412,16077,14454,15903,17067,15899,14727,16575,13652,4433,16947,17419,5753,17556,14639,12385,6437,10474,19481,18289,20879,16504,5339,17295,5521,16343,16500,4567,16555,16305,14582,19098,15056,5548,17406,17612,6302,16745,17361,13936,17674,19927,12897,18051,6035,15981,16458,17646,7186,17486,17655,17613,15841,15848,18358,16595,17199,19054,15128,15731,17380,15369,17022,19131,15646,17522,3500,14722,19026,15964,18202,16978,4723,16178,17665,15889,25027,17409,4500
CSH_posESI _205,,,0,0,0,0,0,0,0,0,0,0,0,19702,0,1245,0,0,0,0,0,0,0,0,0,16058,0,0,0,1949,0,0,0,0,0,0,953,20252,0,0,0,0,0,0,0,0,0,0,0,19208,0,0,0,0,0,0,0,0,1021,0,0,38572,0,0,0,0,0,0,0,0,0,0,1361,36936,0,0,0,0,0,0,0,0,0,0,0,23675,0,0,0,0,0,0,0,0,0,0,0,60711,0,0,0,0,0,25854,933,0,0,0,0,0,0,0,0,0,0,30298,0,0,887,0,0,0,0,0,0,0,0,44920,0,0,0,0,0,0,0,0,0,0,1209,23244,0,0,0,0,0,0,0,0,0,0,0,28842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13963,0,1056,0,0,0,0,0,0,0,0,0,15839
CSH_posESI _211,,,0,413,0,0,0,0,0,0,3349,0,0,0,0,0,4152,0,960,2320,5136,0,0,0,2647,0,0,3195,2977,1577,1845,0,846,0,3093,0,2068,0,4314,0,4254,3990,1158,0,0,0,4703,3430,1515,0,3513,0,0,5313,2074,0,1986,2445,2942,1424,2387,0,0,4699,3855,2544,5732,2615,6585,3586,2390,2892,0,0,1449,2622,3324,0,3124,2457,0,0,2222,0,2300,0,0,3461,0,0,3476,4316,4916,0,1824,3364,2483,341,1557,2841,0,0,2771,248,0,0,0,5144,4145,0,2676,0,506,0,2722,249,0,0,2574,5671,3427,3384,3528,3858,2386,375,2814,0,0,4897,5385,0,0,4352,5422,0,1756,0,0,0,3230,7615,0,4379,0,0,0,0,3014,0,2600,259,2630,0,4631,0,1019,2691,1927,0,0,2873,0,2827,4924,1652,2345,0,3052,354,2063,3740,0,3616,1427,0,3213,0,0,0,2891,0
CSH_posESI _215,,,1456,1660,1036,3993,1475,12161,2181,12828,941,6037,3015,523,1051,2167,3462,2889,5479,9112,3596,4643,2595,5529,2909,993,4690,1022,1534,5729,2131,1633,4449,26306,3156,3442,3386,1163,4487,3275,4470,3121,4505,1238,3289,976,3145,4819,2664,1011,15751,5281,1019,4234,3976,1089,2274,5829,1478,11119,2690,1443,6115,2857,7177,3622,1205,1364,2411,2310,1321,2861,2057,1451,813,1280,11631,3559,1174,6475,2638,5949,700,2466,2343,1049,2870,562,2387,2009,2703,2733,1223,929,2380,1185,2660,1636,3683,3700,2131,1975,9040,1555,12657,2902,5644,3591,6079,5177,6571,6601,5527,913,9355,998,6706,7467,3934,5648,7748,6631,1430,3358,9869,667,8647,1776,30184,5285,1092,11443,1131,13317,1107,5699,1073,3298,9822,1395,3493,6500,1604,5335,29897,3152,9794,55628,8624,23834,9300,1149,785,7750,972,9508,1925,7209,3512,6155,5483,14787,12035,1299,6154,5156,94335,5967,2110,1223,2081,7976,5966,6320,6360,1594,1548,3168,2257,5062,8221,1009
CSH_posESI _275,,,4183,3866,3884,3817,6294,3260,5229,2705,5024,4502,4330,221,2562,4465,5898,4021,6533,6693,7989,2427,1669,8037,4581,0,4310,5834,4980,3613,4276,3906,3970,2976,5964,2201,4272,248,5621,5666,5952,4151,3845,3398,5530,2940,5254,6268,4350,226,3029,4538,5039,5637,4378,2530,4901,3778,4242,1869,3960,276,6714,7047,8113,5060,7230,4204,4987,6199,4791,6129,4289,304,5268,5335,5683,3311,4664,2740,4379,3234,5744,7954,3984,369,3411,4452,8472,3890,2950,3538,5952,2652,5104,8352,4481,295,5980,5079,4244,5171,4887,184,3696,3857,3367,6924,7061,2457,4329,1999,1452,5824,4683,203,4455,2921,11123,4538,3283,6630,5501,6369,6172,1669,5564,236,6817,6510,5291,2866,4229,6084,5343,9636,3151,3367,5042,204,3080,8521,5366,9070,3437,12424,6906,2990,3705,3423,6094,393,5905,4909,9630,3033,3791,6737,4853,4050,10102,7277,3314,5605,7179,5368,3033,3399,6063,203,4189,7337,2320,9769,3633,4512,2913,5382,3210,9285,5318,244
CSH_posESI _288,,,9014,6725,28087,11742,5030,15871,8187,12531,7848,8110,5837,382,7650,1947,3387,21328,3185,1447,8304,2102,2238,10774,9213,581,7339,6246,3464,8210,1826,4512,10399,6335,18102,10817,8304,430,3726,2730,3523,6768,3082,4393,6198,7819,3500,6881,8438,586,19342,7131,2200,9526,14452,12898,5436,2957,8147,3553,3983,487,10496,1760,3102,7842,2962,9553,14051,3238,1253,9297,8663,795,8150,8050,24454,13953,2788,2998,16772,7986,1825,18040,4131,660,9202,8622,26418,5706,17072,4883,2884,3473,4315,3288,5214,456,4714,14266,1694,7282,9266,556,10930,5814,5339,8286,13544,6695,3656,7903,3414,5293,9639,613,3608,13831,26060,16643,3562,1967,2690,5863,14129,1504,7337,841,13684,2409,3901,12339,4460,90176,4144,3197,3179,17696,10353,606,10513,2575,10006,3413,4018,15999,20686,6369,4944,8490,6817,766,9213,11659,2938,8982,2912,2604,4531,7987,12305,14508,10075,3300,2467,7465,6783,9070,8787,422,3066,1631,8709,2406,2317,7021,5069,5437,8365,10517,9536,549
CSH_posESI _296,,,5695,6637,6880,5458,6606,11131,5749,13850,11214,3220,6684,249,23360,8603,16540,3477,6944,10694,19414,3505,1034,28057,12467,376,8501,15345,11680,5083,11251,18412,29465,5967,11270,1408,12361,312,9596,7850,16623,17680,9799,8822,10987,1899,10715,11956,12271,299,12924,7401,3455,25687,12332,5922,5998,14445,10844,6501,11648,344,13600,7768,11932,12166,9455,21194,13665,10308,7517,11762,11790,305,6334,10121,17700,12648,9341,7470,15046,9960,14604,11638,11561,388,32857,10372,19694,18620,13869,12698,13400,13919,7600,15511,12049,520,8979,8565,13202,7258,11320,336,11526,11744,8272,12399,12321,3443,7885,3465,2004,5174,10850,335,12042,5226,22816,12337,14277,9288,11360,14499,11835,2552,10535,379,5761,9151,16778,2339,6802,30471,18580,12214,5348,9556,11221,379,8064,17281,6956,10642,11520,11555,11416,4666,10754,5810,10544,0,7689,6571,14314,10753,6664,10771,7513,5021,12006,9834,17804,12597,7306,5348,5361,11099,9914,0,13538,5689,6363,7877,5165,13295,15020,6613,22868,10430,10273,0
CUDA,iSTD [M+H]+_HPTJABJPZMULFH-UHFFFAOYSA-N,,156712,138895,168744,157429,146728,111892,132474,119431,132202,137292,142980,82331,137714,140371,117359,133535,119034,146524,114692,145452,115921,136401,139836,72086,137360,117087,129252,142395,131871,108590,104075,122209,105859,120233,137027,65008,114881,122048,103126,118385,112595,121352,135852,108468,93235,141851,126544,59172,112255,108731,103438,128685,132350,113200,106314,131324,124356,93923,129962,82405,123587,114293,118079,115493,111509,105150,130151,102118,102563,121687,127449,132478,135506,102283,135701,129557,133675,92425,129594,120761,122936,111851,124952,102088,103135,113973,124973,105958,131453,133206,90672,108720,120917,122790,125356,133034,124294,115244,81466,110403,128045,67628,132380,113660,131928,123018,141115,87206,132890,109889,60627,134974,137064,86636,141196,136202,102321,144992,127220,129992,139446,139723,143643,108299,138740,94398,107304,114892,129264,126952,125255,140286,122780,106707,69850,131049,132843,66277,127648,106340,107708,117761,114640,107916,107733,106093,127462,121900,130955,90173,124217,109554,98504,112345,116036,125133,118791,137757,110829,92053,108935,119353,93756,127766,117475,129396,126636,90507,108156,115597,94916,108174,116148,138552,124922,138996,112579,110153,131165,87258
DG_12:0_12:0_0:0,iSTD_OQQOAWVKVDAJOI-VWLOTQADSA-N,,8033,9025,4877,4951,7744,8392,4784,6033,6187,6296,7395,42132,6336,8394,6007,6756,9311,7761,4648,8952,9840,6718,7503,48918,9380,7008,6275,8344,7408,8914,7951,8829,4431,5602,7225,52078,5028,8183,5621,7889,8743,6598,6506,5248,5756,2614,6295,49463,9394,8557,9259,6724,7632,8915,9360,8553,5136,4329,6574,61259,6133,4896,5963,6973,4996,7953,8054,6308,9110,4348,7160,70613,6152,4270,6560,4989,7497,9622,6167,7049,7051,2991,5606,73219,9307,6605,5862,8156,8107,7399,5459,8918,8232,5899,7055,77734,7872,4772,9306,8636,7453,56558,7114,6914,6592,5798,2105,8413,8126,9433,6538,7357,6869,58862,7539,7787,5551,8175,8442,7052,6954,8471,3566,9526,7028,65115,5604,6340,4614,8217,8715,7688,5846,6017,7322,7701,6957,53040,8333,5424,5506,6959,8005,5924,4815,9129,7718,7654,6344,73120,6209,5794,4828,7966,8610,6034,8165,5151,5875,5555,8806,6061,5811,6420,8559,7191,7040,35680,8376,5553,7888,5401,6875,7952,6898,7161,7401,5849,6885,40588
DG_12:0_12:0_0:0,iSTD_OQQOAWVKVDAJOI-VWLOTQADSA-N,,0,0,0,0,0,0,0,0,0,0,0,40431,0,0,0,0,0,0,192,0,290,0,188,49078,0,0,0,0,0,0,0,0,0,0,208,47287,315,0,0,0,0,0,0,0,0,0,0,45317,0,0,0,0,0,0,0,271,0,0,0,56691,0,0,0,0,0,0,0,0,0,254,285,82490,207,0,0,0,0,0,0,303,0,0,0,88179,0,0,0,0,0,0,0,0,245,0,0,93209,0,0,0,0,0,52977,0,0,0,0,0,0,0,0,0,0,0,60399,0,0,0,0,0,0,0,0,0,0,0,65073,0,0,0,0,0,0,0,0,0,0,372,51110,0,295,0,0,0,0,0,0,0,0,0,80612,200,0,0,0,0,243,0,283,0,0,0,0,0,0,0,0,0,28375,0,0,0,0,0,0,224,0,0,0,0,31259
DG_18:1_2:0_0:0,iSTD_PWTCCMJTPHCGMS-YRBAHSOBSA-N,,0,0,0,0,0,0,1218,0,0,1217,0,110606,979,698,0,720,0,0,0,0,0,0,0,134691,0,0,1604,0,0,0,0,0,1267,0,0,130025,0,0,0,0,0,0,0,0,0,0,0,133291,0,0,0,0,0,0,0,0,0,0,0,146403,0,0,0,0,1373,0,0,0,0,0,0,174426,0,1103,1377,0,0,1109,0,918,0,0,1203,190599,0,0,0,0,0,0,0,0,0,0,0,222063,0,1412,0,0,1170,139537,0,0,0,1869,0,0,0,0,746,1020,0,148957,0,0,0,0,0,1167,0,0,0,0,0,173131,0,1179,950,0,0,0,1427,1656,0,0,1038,147145,0,0,0,0,0,0,1502,0,0,910,0,189417,0,1289,0,960,0,1165,0,0,1017,0,1034,0,1343,0,0,682,0,95303,0,0,0,1147,0,0,0,0,979,0,0,100575
